,split,NL,MR,ALIGNMENT
38,train,list flights from phoenix to detroit on wednesday,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 phoenix:_ci ) ( _to $0 detroit:_ci ) ( _day $0 wednesday:_da ) ) ),"[['list', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['phoenix', 'phoenix:_ci'], ['to', '_to'], ['NULL', '$0'], ['detroit', 'detroit:_ci'], ['on', '_day'], ['NULL', '$0'], ['wednesday', 'wednesday:_da']]"
39,train,what is the fare going from baltimore to boston one way on november seventh,( _lambda $0 e ( _exists $1 ( _and ( _oneway $1 ) ( _from $1 baltimore:_ci ) ( _to $1 boston:_ci ) ( _day_number $1 7:_dn ) ( _month $1 november:_mn ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['is', 'NULL'], ['NULL', '$1'], ['the', 'NULL'], ['NULL', '$1'], ['fare', '_fare'], ['going', 'NULL'], ['from', '_from'], ['baltimore', 'baltimore:_ci'], ['to', '_to'], ['NULL', '$1'], ['boston', 'boston:_ci'], ['NULL', '_month'], ['NULL', '$1'], ['one', '_oneway'], ['NULL', '_='], ['way', 'NULL'], ['NULL', '$1'], ['NULL', '$0'], ['on', '_day_number'], ['november', 'november:_mn'], ['seventh', '7:_dn']]"
40,train,i would like to see the flights from denver to philadelphia,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 philadelphia:_ci ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['would', 'e'], ['like', 'NULL'], ['to', 'NULL'], ['see', '_and'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['denver', 'denver:_ci'], ['NULL', '$0'], ['to', '_to'], ['philadelphia', 'philadelphia:_ci']]"
41,train,on usa air how many flights leaving oakland on july twenty seventh to boston nonstop,( _count $0 ( _and ( _flight $0 ) ( _nonstop $0 ) ( _airline $0 us:_al ) ( _from $0 oakland:_ci ) ( _to $0 boston:_ci ) ( _day_number $0 27:_dn ) ( _month $0 july:_mn ) ) ),"[['on', 'NULL'], ['NULL', '$0'], ['NULL', '_and'], ['usa', 'us:_al'], ['NULL', '$0'], ['air', 'NULL'], ['how', '_count'], ['NULL', '_airline'], ['NULL', '$0'], ['many', 'NULL'], ['flights', '_flight'], ['NULL', '$0'], ['leaving', '_from'], ['oakland', 'oakland:_ci'], ['NULL', '$0'], ['on', '_day_number'], ['july', 'july:_mn'], ['NULL', '$0'], ['twenty', '27:_dn'], ['NULL', '_month'], ['NULL', '$0'], ['seventh', 'NULL'], ['to', '_to'], ['boston', 'boston:_ci'], ['nonstop', '_nonstop']]"
42,train,what is the earliest flight from boston to atlanta,( _argmin $0 ( _and ( _flight $0 ) ( _from $0 boston:_ci ) ( _to $0 atlanta:_ci ) ) ( _departure_time $0 ) ),"[['what', '_argmin'], ['NULL', '$0'], ['NULL', '_and'], ['is', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['earliest', 'NULL'], ['flight', '_flight'], ['from', '_from'], ['NULL', '$0'], ['boston', 'boston:_ci'], ['NULL', '_departure_time'], ['NULL', '$0'], ['to', '_to'], ['atlanta', 'atlanta:_ci']]"
43,train,all flights from denver to philadelphia,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 denver:_ci ) ( _to $0 philadelphia:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['denver', 'denver:_ci'], ['to', '_to'], ['NULL', '$0'], ['philadelphia', 'philadelphia:_ci']]"
44,train,flights from cleveland to kansas city,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 cleveland:_ci ) ( _to $0 kansas_city:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['cleveland', 'cleveland:_ci'], ['to', '_to'], ['NULL', '$0'], ['kansas', 'kansas_city:_ci'], ['city', 'NULL']]"
45,train,show me the first class fares from baltimore to dallas,( _lambda $0 e ( _exists $1 ( _and ( _class_type $1 first:_cl ) ( _from $1 baltimore:_ci ) ( _to $1 dallas:_ci ) ( _= ( _fare $1 ) $0 ) ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$1'], ['the', 'NULL'], ['first', 'first:_cl'], ['NULL', '$1'], ['class', '_class_type'], ['fares', '_fare'], ['from', '_from'], ['baltimore', 'baltimore:_ci'], ['NULL', '_='], ['to', '_to'], ['NULL', '$1'], ['NULL', '$0'], ['dallas', 'dallas:_ci']]"
46,train,find travel arrangements for a round trip flight from baltimore to pittsburgh,( _lambda $0 e ( _and ( _flight $0 ) ( _round_trip $0 ) ( _from $0 baltimore:_ci ) ( _to $0 pittsburgh:_ci ) ) ),"[['find', '_lambda'], ['NULL', '$0'], ['travel', 'NULL'], ['arrangements', 'e'], ['for', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['round', '_round_trip'], ['trip', 'NULL'], ['NULL', '$0'], ['flight', '_flight'], ['from', '_from'], ['NULL', '$0'], ['baltimore', 'baltimore:_ci'], ['to', '_to'], ['pittsburgh', 'pittsburgh:_ci']]"
47,train,show me flights from pittsburgh to san francisco on sunday,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 pittsburgh:_ci ) ( _to $0 san_francisco:_ci ) ( _day $0 sunday:_da ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], ['to', '_to'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$0'], ['on', '_day'], ['sunday', 'sunday:_da']]"
48,train,show me flights between new york city and las vegas on sunday,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 new_york:_ci ) ( _to $0 las_vegas:_ci ) ( _day $0 sunday:_da ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['me', 'NULL'], ['flights', '_flight'], ['between', '_from'], ['NULL', '$0'], ['new', 'new_york:_ci'], ['york', 'NULL'], ['NULL', '$0'], ['city', 'NULL'], ['and', '_to'], ['NULL', '$0'], ['las', 'las_vegas:_ci'], ['vegas', 'NULL'], ['on', '_day'], ['sunday', 'sunday:_da']]"
49,train,what flights do you have from burbank to tacoma washington,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 burbank:_ci ) ( _to $0 tacoma:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['do', 'tacoma:_ci'], ['NULL', '$0'], ['you', 'NULL'], ['have', 'NULL'], ['from', '_from'], ['burbank', 'burbank:_ci'], ['to', '_to'], ['tacoma', 'NULL'], ['washington', 'NULL']]"
50,train,show flights from pittsburgh to oakland,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 pittsburgh:_ci ) ( _to $0 oakland:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], ['to', '_to'], ['NULL', '$0'], ['oakland', 'oakland:_ci']]"
51,train,show me airline abbreviations,( _lambda $0 e ( _airline $0 ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['airline', '_airline'], ['NULL', '$0'], ['abbreviations', 'NULL']]"
52,train,show me all the available flights from baltimore to dallas with economy fares,( _lambda $0 e ( _and ( _flight $0 ) ( _economy $0 ) ( _from $0 baltimore:_ci ) ( _to $0 dallas:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'NULL'], ['all', 'e'], ['the', 'NULL'], ['NULL', '$0'], ['available', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['baltimore', 'baltimore:_ci'], ['to', '_to'], ['NULL', '$0'], ['dallas', 'dallas:_ci'], ['with', '_economy'], ['economy', 'NULL'], ['fares', 'NULL']]"
53,train,is fare code b the same as business class,( _lambda $0 e ( _and ( _fare_basis_code $0 b:_fb ) ( _booking_class $0 business:_cl ) ) ),"[['is', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['fare', '_fare_basis_code'], ['NULL', '$0'], ['code', 'b:_fb'], ['NULL', '_booking_class'], ['NULL', '$0'], ['b', 'NULL'], ['the', 'NULL'], ['same', 'NULL'], ['as', 'NULL'], ['business', 'business:_cl'], ['class', 'NULL']]"
54,train,all flights and fares from atlanta to dallas round trip after 12pm less than 1100 dollars,( _lambda $0 e ( _lambda $1 e ( _and ( _flight $0 ) ( _> ( _departure_time $0 ) 1200:_ti ) ( _< ( _fare $0 ) 1100:_do ) ( _from $0 atlanta:_ci ) ( _to $0 dallas:_ci ) ( _= ( _fare $0 ) $1 ) ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_lambda'], ['NULL', '$1'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['NULL', '_>'], ['NULL', '_departure_time'], ['NULL', '$0'], ['and', '_<'], ['fares', '_fare'], ['from', '_from'], ['NULL', '$0'], ['atlanta', 'atlanta:_ci'], ['to', '_to'], ['NULL', '$0'], ['dallas', 'dallas:_ci'], ['round', '1100:_do'], ['NULL', '$0'], ['trip', 'NULL'], ['NULL', '_='], ['NULL', '_fare'], ['NULL', '$0'], ['NULL', '$1'], ['after', 'NULL'], ['12pm', '1200:_ti'], ['less', 'NULL'], ['than', 'NULL'], ['1100', 'NULL'], ['dollars', 'NULL']]"
55,train,show me all flights from san francisco to oakland,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 san_francisco:_ci ) ( _to $0 oakland:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$0'], ['to', '_to'], ['oakland', 'oakland:_ci']]"
56,train,i need flight information leaving atlanta and arriving in baltimore for monday,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 atlanta:_ci ) ( _to $0 baltimore:_ci ) ( _day $0 monday:_da ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['need', 'e'], ['NULL', '_and'], ['flight', '_flight'], ['NULL', '$0'], ['information', 'NULL'], ['leaving', '_from'], ['atlanta', 'atlanta:_ci'], ['and', '_to'], ['NULL', '$0'], ['arriving', 'NULL'], ['in', 'NULL'], ['baltimore', 'baltimore:_ci'], ['for', '_day'], ['monday', 'monday:_da']]"
57,train,i need to spend much of a day on the ground in atlanta find me an early flight from boston and the lastest possible flight back from atlanta,( _lambda $0 e ( _lambda $1 e ( _and ( _equals $0 ( _argmin $2 ( _and ( _flight $2 ) ( _from $0 boston:_ci ) ( _to $0 atlanta:_ci ) ) ( _arrival_time $2 ) ) ) ( _equals $1 ( _argmax $2 ( _and ( _flight $2 ) ( _to $0 boston:_ci ) ( _from $0 atlanta:_ci ) ) ( _departure_time $2 ) ) ) ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_lambda'], ['NULL', '$1'], ['NULL', 'e'], ['NULL', '_and'], ['need', 'boston:_ci'], ['NULL', '$0'], ['to', '_to'], ['spend', '_equals'], ['NULL', '_and'], ['much', 'NULL'], ['NULL', '$2'], ['of', 'NULL'], ['NULL', '$0'], ['a', 'NULL'], ['day', 'NULL'], ['NULL', '$0'], ['on', 'NULL'], ['the', 'NULL'], ['ground', 'NULL'], ['in', '_arrival_time'], ['NULL', '$1'], ['NULL', '_argmax'], ['atlanta', 'atlanta:_ci'], ['NULL', '_and'], ['find', '_argmin'], ['NULL', '$2'], ['me', 'NULL'], ['an', 'NULL'], ['early', '_equals'], ['flight', '_flight'], ['NULL', '$0'], ['from', '_from'], ['boston', 'boston:_ci'], ['NULL', '$2'], ['and', '_to'], ['the', 'NULL'], ['lastest', 'NULL'], ['possible', '_departure_time'], ['flight', '_flight'], ['back', '$2'], ['from', '_from'], ['atlanta', 'atlanta:_ci']]"
58,train,show me all flights from san francisco to denver,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 san_francisco:_ci ) ( _to $0 denver:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$0'], ['to', '_to'], ['denver', 'denver:_ci']]"
59,train,list all flights from burbank to denver,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 burbank:_ci ) ( _to $0 denver:_ci ) ) ),"[['list', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['burbank', 'burbank:_ci'], ['to', '_to'], ['NULL', '$0'], ['denver', 'denver:_ci']]"
60,train,show me all united airlines first class flights,( _lambda $0 e ( _and ( _flight $0 ) ( _airline $0 ua:_al ) ( _class_type $0 first:_cl ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['me', 'NULL'], ['all', 'e'], ['united', 'ua:_al'], ['NULL', '$0'], ['airlines', '_airline'], ['NULL', '$0'], ['first', 'first:_cl'], ['class', '_class_type'], ['NULL', '$0'], ['flights', '_flight']]"
61,train,latest flight from houston to san jose,( _argmax $0 ( _and ( _flight $0 ) ( _from $0 houston:_ci ) ( _to $0 san_jose:_ci ) ) ( _departure_time $0 ) ),"[['latest', '_argmax'], ['NULL', '$0'], ['NULL', '_and'], ['flight', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['houston', 'houston:_ci'], ['to', '_to'], ['NULL', '$0'], ['san', 'san_jose:_ci'], ['NULL', '_departure_time'], ['NULL', '$0'], ['jose', 'NULL']]"
62,train,what ground transportation is available at the atlanta airport,( _lambda $0 e ( _and ( _ground_transport $0 ) ( _from_airport $0 atl:_ap ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['ground', '_ground_transport'], ['NULL', '$0'], ['transportation', 'NULL'], ['NULL', '$0'], ['is', 'NULL'], ['available', 'NULL'], ['at', '_from_airport'], ['the', 'NULL'], ['atlanta', 'atl:_ap'], ['airport', 'NULL']]"
63,train,i need a flight tonight from charlotte to las vegas with a stop in st. louis and i want dinner,( _lambda $0 e ( _and ( _flight $0 ) ( _meal $0 dinner:_me ) ( _tonight $0 ) ( _from $0 charlotte:_ci ) ( _to $0 las_vegas:_ci ) ( _stop $0 st_louis:_ci ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['need', 'NULL'], ['NULL', '$0'], ['NULL', '_meal'], ['NULL', '$0'], ['a', 'NULL'], ['flight', '_flight'], ['NULL', '$0'], ['tonight', '_tonight'], ['NULL', '$0'], ['from', '_from'], ['charlotte', 'charlotte:_ci'], ['NULL', '$0'], ['to', '_to'], ['las', 'las_vegas:_ci'], ['NULL', '$0'], ['vegas', 'NULL'], ['with', '_stop'], ['a', 'NULL'], ['stop', 'NULL'], ['in', 'NULL'], ['st.', 'st_louis:_ci'], ['louis', 'NULL'], ['and', 'NULL'], ['i', 'NULL'], ['want', 'NULL'], ['dinner', 'dinner:_me']]"
64,train,show me the one way flight from detroit to westchester county with the highest fare,( _argmax $0 ( _and ( _flight $0 ) ( _oneway $0 ) ( _from $0 detroit:_ci ) ( _to $0 westchester_county:_ci ) ) ( _fare $0 ) ),"[['show', '_argmax'], ['NULL', '$0'], ['NULL', '_and'], ['me', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['one', '_oneway'], ['way', 'NULL'], ['NULL', '$0'], ['flight', '_flight'], ['from', '_from'], ['NULL', '$0'], ['detroit', 'detroit:_ci'], ['to', '_to'], ['NULL', '$0'], ['westchester', 'westchester_county:_ci'], ['county', 'NULL'], ['with', 'NULL'], ['the', 'NULL'], ['highest', 'NULL'], ['fare', '_fare']]"
65,train,which northwest and united flights go through denver before noon,( _lambda $0 e ( _and ( _flight $0 ) ( _or ( _airline $0 ua:_al ) ( _airline $0 nw:_al ) ) ( _< ( _arrival_time $0 ) 1200:_ti ) ( _stop $0 denver:_ci ) ) ),"[['which', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['northwest', 'nw:_al'], ['NULL', '$0'], ['and', '_or'], ['NULL', '_airline'], ['NULL', '$0'], ['united', 'ua:_al'], ['NULL', '_airline'], ['NULL', '$0'], ['flights', '_flight'], ['go', 'NULL'], ['NULL', '_arrival_time'], ['NULL', '$0'], ['through', '_stop'], ['denver', 'denver:_ci'], ['before', '_<'], ['noon', '1200:_ti']]"
66,train,what are the most expensive first class tickets between atlanta and dallas,( _argmax $0 ( _and ( _class_type $0 first:_cl ) ( _from $0 atlanta:_ci ) ( _to $0 dallas:_ci ) ) ( _fare $0 ) ),"[['what', '_argmax'], ['NULL', '$0'], ['NULL', '_and'], ['are', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['most', 'NULL'], ['NULL', '$0'], ['expensive', '_fare'], ['first', 'first:_cl'], ['NULL', '$0'], ['class', '_class_type'], ['tickets', 'NULL'], ['NULL', '$0'], ['between', '_from'], ['atlanta', 'atlanta:_ci'], ['and', '_to'], ['dallas', 'dallas:_ci']]"
67,train,i'd like to book a flight from san diego to toronto,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 san_diego:_ci ) ( _to $0 toronto:_ci ) ) ),"[[""i'd"", '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['like', 'NULL'], ['to', 'NULL'], ['book', '_and'], ['a', 'NULL'], ['flight', '_flight'], ['from', '_from'], ['san', 'san_diego:_ci'], ['NULL', '$0'], ['diego', 'NULL'], ['to', '_to'], ['toronto', 'toronto:_ci']]"
68,train,what are the flights between pittsburgh and san francisco,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 pittsburgh:_ci ) ( _to $0 san_francisco:_ci ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['are', 'NULL'], ['NULL', '$0'], ['the', 'NULL'], ['flights', '_flight'], ['between', '_from'], ['pittsburgh', 'pittsburgh:_ci'], ['NULL', '$0'], ['and', '_to'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL']]"
69,train,show all tuesday morning flights from pittsburgh to denver,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 morning:_pd ) ( _from $0 pittsburgh:_ci ) ( _to $0 denver:_ci ) ( _day $0 tuesday:_da ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['NULL', '$0'], ['NULL', '_during_day'], ['NULL', '$0'], ['tuesday', 'tuesday:_da'], ['morning', 'morning:_pd'], ['NULL', '$0'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['pittsburgh', 'pittsburgh:_ci'], ['NULL', '_day'], ['NULL', '$0'], ['to', '_to'], ['denver', 'denver:_ci']]"
70,train,what are the early weekday flights from san francisco to pittsburgh,( _lambda $0 e ( _and ( _during_day $0 early:_pd ) ( _weekday $0 ) ( _to $0 pittsburgh:_ci ) ( _from $0 san_francisco:_ci ) ( _flight $0 ) ) ),"[['what', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['NULL', '_during_day'], ['NULL', '$0'], ['are', 'NULL'], ['the', 'NULL'], ['early', 'early:_pd'], ['weekday', '_weekday'], ['NULL', '$0'], ['flights', '_flight'], ['from', '_from'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['francisco', 'NULL'], ['NULL', '$0'], ['to', '_to'], ['pittsburgh', 'pittsburgh:_ci']]"
71,train,i would like to know what type of aircraft will be used on the morning of july seventh from atlanta to boston,( _lambda $0 e ( _exists $1 ( _and ( _during_day $1 morning:_pd ) ( _from $1 atlanta:_ci ) ( _to $1 boston:_ci ) ( _day_number $1 7:_dn ) ( _month $1 july:_mn ) ( _= ( _aircraft_code $1 ) $0 ) ) ) ),"[['i', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_exists'], ['NULL', '$1'], ['NULL', '_and'], ['NULL', '_during_day'], ['NULL', '$1'], ['would', '_month'], ['like', 'NULL'], ['NULL', '$1'], ['to', 'NULL'], ['know', '_='], ['NULL', '$1'], ['what', 'NULL'], ['type', '_aircraft_code'], ['NULL', '$1'], ['of', 'NULL'], ['aircraft', 'NULL'], ['NULL', '$1'], ['will', 'NULL'], ['be', 'NULL'], ['used', 'NULL'], ['NULL', '$1'], ['NULL', '$0'], ['on', '_day_number'], ['the', 'NULL'], ['morning', 'morning:_pd'], ['of', 'NULL'], ['july', 'july:_mn'], ['seventh', '7:_dn'], ['from', '_from'], ['atlanta', 'atlanta:_ci'], ['to', '_to'], ['boston', 'boston:_ci']]"
72,train,show flights from cleveland to miami that arrive before 4pm,( _lambda $0 e ( _and ( _flight $0 ) ( _< ( _arrival_time $0 ) 1600:_ti ) ( _from $0 cleveland:_ci ) ( _to $0 miami:_ci ) ) ),"[['show', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['cleveland', 'cleveland:_ci'], ['NULL', '$0'], ['to', '_to'], ['miami', 'miami:_ci'], ['NULL', '$0'], ['that', 'NULL'], ['arrive', '_arrival_time'], ['NULL', '$0'], ['before', '_<'], ['4pm', '1600:_ti']]"
73,train,list flights from philadelphia to san francisco thursday,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 philadelphia:_ci ) ( _to $0 san_francisco:_ci ) ( _day $0 thursday:_da ) ) ),"[['list', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['flights', '_flight'], ['NULL', '$0'], ['from', '_from'], ['NULL', '$0'], ['philadelphia', 'philadelphia:_ci'], ['to', '_to'], ['NULL', '$0'], ['san', 'san_francisco:_ci'], ['NULL', '_day'], ['NULL', '$0'], ['francisco', 'NULL'], ['thursday', 'thursday:_da']]"
74,train,how many passengers can a boeing 737 hold,( _capacity ( _the $0 ( _and ( _aircraft_code:_t $0 ) ( _manufacturer $0 boeing:_mf ) ( _aircraft_basis_type $0 737:_bat ) ) ) ),"[['how', '_the'], ['many', '_aircraft_basis_type'], ['passengers', '_capacity'], ['can', '_and'], ['NULL', '_aircraft_code:_t'], ['NULL', '$0'], ['a', 'boeing:_mf'], ['boeing', '_manufacturer'], ['737', 'NULL'], ['hold', '737:_bat']]"
75,train,list all flights from long beach to columbus late saturday,( _lambda $0 e ( _and ( _flight $0 ) ( _during_day $0 late:_pd ) ( _to $0 columbus:_ci ) ( _from $0 long_beach:_ci ) ( _day $0 saturday:_da ) ) ),"[['list', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['NULL', '_during_day'], ['NULL', '$0'], ['from', '_from'], ['long', 'long_beach:_ci'], ['NULL', '$0'], ['beach', 'NULL'], ['to', '_to'], ['NULL', '$0'], ['columbus', 'columbus:_ci'], ['NULL', '_day'], ['NULL', '$0'], ['late', 'late:_pd'], ['saturday', 'saturday:_da']]"
76,train,ground transportation denver,( _lambda $0 e ( _and ( _ground_transport $0 ) ( _to_city $0 denver:_ci ) ) ),"[['NULL', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['ground', '_ground_transport'], ['NULL', '$0'], ['NULL', '_to_city'], ['NULL', '$0'], ['transportation', 'NULL'], ['denver', 'denver:_ci']]"
77,train,list all flights departing from general mitchell,( _lambda $0 e ( _and ( _flight $0 ) ( _from $0 mke:_ap ) ) ),"[['list', '_lambda'], ['NULL', '$0'], ['NULL', 'e'], ['NULL', '_and'], ['all', 'NULL'], ['flights', '_flight'], ['departing', 'mke:_ap'], ['from', '_from'], ['general', 'NULL'], ['mitchell', 'NULL']]"
