,split,NL,MR,ALIGNMENT
151,train,how many people fit on a 72s airplane,answer(_capacity(aircraft_code(72s))),"[['NULL', 'answer'], ['how', '_capacity'], ['many', 'aircraft_code(72s)'], ['people', 'NULL'], ['fit', 'NULL'], ['on', 'NULL'], ['a', 'NULL'], ['72s', 'NULL'], ['airplane', 'NULL']]"
152,train,how many seats in a 72s,answer(_capacity(aircraft_code(72s))),"[['NULL', 'answer'], ['how', '_capacity'], ['many', 'aircraft_code(72s)'], ['seats', 'NULL'], ['in', 'NULL'], ['a', 'NULL'], ['72s', 'NULL']]"
153,train,what do these cost,answer(_fare(_flight(all))),"[['what', 'answer'], ['do', '_flight(all)'], ['these', 'NULL'], ['cost', '_fare']]"
154,train,show me the flights,answer(_flight(all)),"[['show', 'answer'], ['me', 'NULL'], ['the', '_flight(all)'], ['flights', 'NULL']]"
155,train,one way,answer(_oneway(_flight(all))),"[['NULL', 'answer'], ['one', '_oneway'], ['NULL', '_flight(all)'], ['way', 'NULL']]"
156,train,show me airline abbreviations,answer(_airline(all)),"[['show', 'answer'], ['me', 'NULL'], ['airline', '_airline(all)'], ['abbreviations', 'NULL']]"
157,train,show me airline abbreviations,answer(_airline(all)),"[['show', 'answer'], ['me', 'NULL'], ['airline', '_airline(all)'], ['abbreviations', 'NULL']]"
158,train,which airlines are represented in the database,answer(_airline(all)),"[['which', 'answer'], ['airlines', '_airline(all)'], ['are', 'NULL'], ['represented', 'NULL'], ['in', 'NULL'], ['the', 'NULL'], ['database', 'NULL']]"
159,train,what types of meals are available,answer(_meal_code(all)),"[['what', 'answer'], ['types', '_meal_code(all)'], ['of', 'NULL'], ['meals', 'NULL'], ['are', 'NULL'], ['available', 'NULL']]"
160,train,show me the airlines,answer(_airline(all)),"[['show', 'answer'], ['me', '_airline(all)'], ['the', 'NULL'], ['airlines', 'NULL']]"
161,train,names of airports,answer(_airport(all)),"[['NULL', 'answer'], ['names', '_airport(all)'], ['of', 'NULL'], ['airports', 'NULL']]"
162,train,airports,answer(_airport(all)),"[['NULL', 'answer'], ['airports', '_airport(all)']]"
163,train,what airlines are there,answer(_airline(all)),"[['what', 'answer'], ['airlines', '_airline(all)'], ['are', 'NULL'], ['there', 'NULL']]"
164,train,does midwest express serve montreal,"answer(_services(airline_code(yx),city_name(montreal)))","[['does', 'answer'], ['midwest', 'airline_code(yx)'], ['express', 'NULL'], ['serve', '_services'], ['montreal', 'city_name(montreal)']]"
165,train,does midwest express serve baltimore,"answer(_services(airline_code(yx),city_name(baltimore)))","[['does', 'answer'], ['midwest', 'airline_code(yx)'], ['express', 'NULL'], ['serve', '_services'], ['baltimore', 'city_name(baltimore)']]"
166,train,what are all the available meals,answer(_meal_code(all)),"[['what', 'answer'], ['are', 'NULL'], ['all', '_meal_code(all)'], ['the', 'NULL'], ['available', 'NULL'], ['meals', 'NULL']]"
167,train,does midwest express serve cleveland,"answer(_services(airline_code(yx),city_name(cleveland)))","[['does', 'answer'], ['midwest', 'airline_code(yx)'], ['express', 'NULL'], ['serve', '_services'], ['cleveland', 'city_name(cleveland)']]"
168,train,does midwest express serve charlotte,"answer(_services(airline_code(yx),city_name(charlotte)))","[['does', 'answer'], ['midwest', 'airline_code(yx)'], ['express', 'NULL'], ['serve', '_services'], ['charlotte', 'city_name(charlotte)']]"
169,train,does midwest express serve baltimore,"answer(_services(airline_code(yx),city_name(baltimore)))","[['does', 'answer'], ['midwest', 'airline_code(yx)'], ['express', 'NULL'], ['serve', '_services'], ['baltimore', 'city_name(baltimore)']]"
170,train,does midwest express serve nashville,"answer(_services(airline_code(yx),city_name(nashville)))","[['does', 'answer'], ['midwest', 'airline_code(yx)'], ['express', 'NULL'], ['serve', '_services'], ['nashville', 'city_name(nashville)']]"
171,train,list all the landings at general mitchell international,answer(_to_2(airport_code(mke))),"[['list', 'answer'], ['NULL', '_to_2'], ['all', 'NULL'], ['the', 'NULL'], ['landings', 'airport_code(mke)'], ['at', 'NULL'], ['general', 'NULL'], ['mitchell', 'NULL'], ['international', 'NULL']]"
172,train,list all the landings at general mitchell international,answer(_to_2(airport_code(mke))),"[['list', 'answer'], ['NULL', '_to_2'], ['all', 'NULL'], ['the', 'NULL'], ['landings', 'airport_code(mke)'], ['at', 'NULL'], ['general', 'NULL'], ['mitchell', 'NULL'], ['international', 'NULL']]"
173,train,what is the minimum connection time for houston intercontinental,answer(_minimum_connection_time(airport_code(iah))),"[['what', 'answer'], ['is', '_minimum_connection_time'], ['the', 'NULL'], ['minimum', 'NULL'], ['connection', 'NULL'], ['time', 'NULL'], ['for', 'NULL'], ['houston', 'NULL'], ['intercontinental', 'airport_code(iah)']]"
174,train,what does y mean,answer(fare_basis_code(y)),"[['what', 'answer'], ['does', 'fare_basis_code(y)'], ['y', 'NULL'], ['mean', 'NULL']]"
175,train,what is the distance from boston airport to boston,"answer(_miles_distant(airport_code(bos),city_name(boston)))","[['what', 'answer'], ['is', '_miles_distant'], ['the', 'NULL'], ['distance', 'NULL'], ['from', 'NULL'], ['boston', 'airport_code(bos)'], ['airport', 'NULL'], ['to', 'NULL'], ['boston', 'city_name(boston)']]"
176,train,does midwest express serve indianapolis,"answer(_services(airline_code(yx),city_name(indianapolis)))","[['does', 'answer'], ['midwest', 'airline_code(yx)'], ['express', 'NULL'], ['serve', '_services'], ['indianapolis', 'city_name(indianapolis)']]"
177,train,does midwest express serve philadelphia,"answer(_services(airline_code(yx),city_name(philadelphia)))","[['does', 'answer'], ['midwest', 'airline_code(yx)'], ['express', 'NULL'], ['serve', '_services'], ['philadelphia', 'city_name(philadelphia)']]"
178,train,what is the distance from toronto international airport to toronto,"answer(_miles_distant(airport_code(yyz),city_name(toronto)))","[['what', 'answer'], ['is', '_miles_distant'], ['the', 'NULL'], ['distance', 'NULL'], ['from', 'NULL'], ['toronto', 'city_name(toronto)'], ['international', 'airport_code(yyz)'], ['airport', 'NULL'], ['to', 'NULL'], ['toronto', 'NULL']]"
179,train,tell me distance from orlando airport to the city,"answer(_miles_distant(airport_code(mco),city_name(orlando)))","[['tell', 'answer'], ['me', 'NULL'], ['distance', '_miles_distant'], ['from', 'NULL'], ['orlando', 'city_name(orlando)'], ['airport', 'NULL'], ['to', 'NULL'], ['the', 'NULL'], ['city', 'airport_code(mco)']]"
180,train,how many booking classes are there,answer(count(_booking_class:_t(all))),"[['how', 'answer'], ['many', 'count'], ['booking', '_booking_class:_t(all)'], ['classes', 'NULL'], ['are', 'NULL'], ['there', 'NULL']]"
181,train,how far is oakland airport from downtown,"answer(_miles_distant(airport_code(oak),city_name(oakland)))","[['how', 'answer'], ['far', '_miles_distant'], ['is', 'NULL'], ['oakland', 'city_name(oakland)'], ['airport', 'NULL'], ['from', 'NULL'], ['downtown', 'airport_code(oak)']]"
182,train,how many different flight classes are there,answer(count(_class_of_service(all))),"[['how', 'answer'], ['many', 'count'], ['different', '_class_of_service(all)'], ['flight', 'NULL'], ['classes', 'NULL'], ['are', 'NULL'], ['there', 'NULL']]"
183,train,how far is it from orlando airport to orlando,"answer(_miles_distant(airport_code(mco),city_name(orlando)))","[['how', 'answer'], ['far', '_miles_distant'], ['is', 'NULL'], ['it', 'NULL'], ['from', 'NULL'], ['orlando', 'airport_code(mco)'], ['airport', 'NULL'], ['to', 'NULL'], ['orlando', 'city_name(orlando)']]"
184,train,where is lester pearson airport,answer(_loc:_t_1(airport_code(yyz))),"[['NULL', 'answer'], ['where', '_loc:_t_1'], ['is', 'airport_code(yyz)'], ['lester', 'NULL'], ['pearson', 'NULL'], ['airport', 'NULL']]"
185,train,where is general mitchell international located,answer(_loc:_t_1(airport_code(mke))),"[['NULL', 'answer'], ['where', '_loc:_t_1'], ['is', 'NULL'], ['general', 'airport_code(mke)'], ['mitchell', 'NULL'], ['international', 'NULL'], ['located', 'NULL']]"
186,train,where is general mitchell international located,answer(_loc:_t_1(airport_code(mke))),"[['NULL', 'answer'], ['where', '_loc:_t_1'], ['is', 'NULL'], ['general', 'airport_code(mke)'], ['mitchell', 'NULL'], ['international', 'NULL'], ['located', 'NULL']]"
187,train,where is mco,answer(_loc:_t_1(airport_code(mco))),"[['NULL', 'answer'], ['where', '_loc:_t_1'], ['is', 'NULL'], ['mco', 'airport_code(mco)']]"
188,train,what is the distance from la guardia to new york's downtown,"answer(_miles_distant(airport_code(lga),city_name(new_york)))","[['what', 'answer'], ['is', '_miles_distant'], ['the', 'NULL'], ['distance', 'NULL'], ['from', 'NULL'], ['la', 'airport_code(lga)'], ['guardia', 'NULL'], ['to', 'NULL'], ['new', 'city_name(new_york)'], [""york's"", 'NULL'], ['downtown', 'NULL']]"
189,train,does dl stand for delta,"answer(_equals(airline_code(dl),_abbrev(airline_code(delta))))","[['NULL', 'answer'], ['does', '_equals'], ['dl', 'airline_code(delta)'], ['stand', 'NULL'], ['for', '_abbrev'], ['delta', 'airline_code(dl)']]"
190,train,display all fare codes,answer(_fare_basis_code(all)),"[['display', 'answer'], ['all', 'NULL'], ['fare', '_fare_basis_code(all)'], ['codes', 'NULL']]"
191,train,explain the fare codes,answer(_fare_basis_code(all)),"[['NULL', 'answer'], ['explain', '_fare_basis_code(all)'], ['the', 'NULL'], ['fare', 'NULL'], ['codes', 'NULL']]"
192,train,does dl stand for delta,"answer(_equals(airline_code(dl),_abbrev(airline_code(delta))))","[['NULL', 'answer'], ['does', '_equals'], ['dl', 'airline_code(delta)'], ['stand', 'NULL'], ['for', '_abbrev'], ['delta', 'airline_code(dl)']]"
193,train,show me what fare codes symbols stand for,answer(_fare_basis_code(all)),"[['show', 'answer'], ['me', 'NULL'], ['what', '_fare_basis_code(all)'], ['fare', 'NULL'], ['codes', 'NULL'], ['symbols', 'NULL'], ['stand', 'NULL'], ['for', 'NULL']]"
194,train,what is the distance between pittsburgh airport and downtown pittsburgh,"answer(_miles_distant(airport_code(pit),city_name(pittsburgh)))","[['what', 'answer'], ['is', '_miles_distant'], ['the', 'NULL'], ['distance', 'NULL'], ['between', 'airport_code(pit)'], ['pittsburgh', 'city_name(pittsburgh)'], ['airport', 'NULL'], ['and', 'NULL'], ['downtown', 'NULL'], ['pittsburgh', 'NULL']]"
195,train,how far is the airport from downtown pittsburgh,"answer(_miles_distant(airport_code(pit),city_name(pittsburgh)))","[['how', 'answer'], ['far', '_miles_distant'], ['is', 'NULL'], ['the', 'NULL'], ['airport', 'NULL'], ['from', 'NULL'], ['downtown', 'airport_code(pit)'], ['pittsburgh', 'city_name(pittsburgh)']]"
196,train,show me all the types of aircraft,answer(_aircraft(all)),"[['show', 'answer'], ['me', 'NULL'], ['all', '_aircraft(all)'], ['the', 'NULL'], ['types', 'NULL'], ['of', 'NULL'], ['aircraft', 'NULL']]"
197,train,what is the distance from los angeles international airport to los angeles,"answer(_miles_distant(airport_code(lga),city_name(los_angeles)))","[['what', 'answer'], ['is', '_miles_distant'], ['the', 'NULL'], ['distance', 'NULL'], ['from', 'NULL'], ['los', 'city_name(los_angeles)'], ['angeles', 'NULL'], ['international', 'airport_code(lga)'], ['airport', 'NULL'], ['to', 'NULL'], ['los', 'NULL'], ['angeles', 'NULL']]"
198,train,is us us air,"answer(_equals(airline_code(us),_abbrev(airline_code(usair))))","[['NULL', 'answer'], ['is', '_equals'], ['us', 'airline_code(usair)'], ['NULL', '_abbrev'], ['us', 'NULL'], ['air', 'airline_code(us)']]"
199,train,what is the distance from san francisco international airport to san francisco,"answer(_miles_distant(airport_code(sfo),city_name(san_francisco)))","[['what', 'answer'], ['is', '_miles_distant'], ['the', 'NULL'], ['distance', 'NULL'], ['from', 'NULL'], ['san', 'city_name(san_francisco)'], ['francisco', 'NULL'], ['international', 'airport_code(sfo)'], ['airport', 'NULL'], ['to', 'NULL'], ['san', 'NULL'], ['francisco', 'NULL']]"
200,train,how far is it from salt lake city airport to salt lake city,"answer(_miles_distant(airport_code(slc),city_name(salt_lake_city)))","[['how', 'answer'], ['far', '_miles_distant'], ['is', 'NULL'], ['it', 'NULL'], ['from', 'NULL'], ['salt', 'city_name(salt_lake_city)'], ['lake', 'NULL'], ['city', 'NULL'], ['airport', 'airport_code(slc)'], ['to', 'NULL'], ['salt', 'NULL'], ['lake', 'NULL'], ['city', 'NULL']]"
201,train,what is the abbreviation for canadian airlines international,answer(_abbrev(airline_code(canadian_airlines_international))),"[['what', 'answer'], ['is', '_abbrev'], ['the', 'NULL'], ['abbreviation', 'airline_code(canadian_airlines_international)'], ['for', 'NULL'], ['canadian', 'NULL'], ['airlines', 'NULL'], ['international', 'NULL']]"
202,train,what is the aircraft type with the greatest seating capacity,answer(argmax_capacity(_aircraft(all))),"[['what', 'answer'], ['is', 'argmax_capacity'], ['NULL', '_aircraft(all)'], ['the', 'NULL'], ['aircraft', 'NULL'], ['type', 'NULL'], ['with', 'NULL'], ['the', 'NULL'], ['greatest', 'NULL'], ['seating', 'NULL'], ['capacity', 'NULL']]"
203,train,what aircraft has the largest seating capacity,answer(argmax_capacity(_aircraft(all))),"[['what', 'answer'], ['aircraft', '_aircraft(all)'], ['has', 'NULL'], ['the', 'NULL'], ['largest', 'argmax_capacity'], ['seating', 'NULL'], ['capacity', 'NULL']]"
204,train,show me the most expensive fare,answer(_max(_fare(_flight(all)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['most', '_max'], ['expensive', 'NULL'], ['fare', '_fare']]"
205,train,show me the most expensive fare,answer(_max(_fare(_flight(all)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['most', '_max'], ['expensive', 'NULL'], ['fare', '_fare']]"
206,train,show me the cheapest fare in the database,answer(_min(_fare(_flight(all)))),"[['show', 'answer'], ['me', 'NULL'], ['the', '_flight(all)'], ['cheapest', '_min'], ['fare', '_fare'], ['in', 'NULL'], ['the', 'NULL'], ['database', 'NULL']]"
207,train,how do i get downtown from the toronto airport,answer(_from_airport_2(city_name(toronto))),"[['how', 'answer'], ['do', 'NULL'], ['i', 'NULL'], ['get', '_from_airport_2'], ['downtown', 'NULL'], ['from', 'NULL'], ['the', 'NULL'], ['toronto', 'city_name(toronto)'], ['airport', 'NULL']]"
208,train,i would like to leave around 7 o'clock in the morning,answer(_approx_departure_time_2(time(700))),"[['i', 'answer'], ['would', '700'], ['like', 'NULL'], ['to', 'NULL'], ['leave', '_approx_departure_time_2'], ['around', 'NULL'], ['7', 'NULL'], [""o'clock"", 'time'], ['in', 'NULL'], ['the', 'NULL'], ['morning', 'NULL']]"
209,train,show me the flights into love field,answer(_flight(_to_2(airport_code(dal)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['into', '_to_2'], ['love', 'airport_code(dal)'], ['field', 'NULL']]"
210,train,show me the flights arriving at love field,answer(_flight(_to_2(airport_code(dal)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['arriving', '_to_2'], ['at', 'airport_code(dal)'], ['love', 'NULL'], ['field', 'NULL']]"
211,train,list all the flights that arrive at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"[['list', 'answer'], ['all', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['that', 'airport_code(mke)'], ['arrive', '_to_2'], ['at', 'NULL'], ['general', 'NULL'], ['mitchell', 'NULL'], ['international', 'NULL']]"
212,train,list all the arriving flights at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"[['list', 'answer'], ['all', 'NULL'], ['the', 'NULL'], ['arriving', '_to_2'], ['flights', '_flight'], ['at', 'airport_code(mke)'], ['general', 'NULL'], ['mitchell', 'NULL'], ['international', 'NULL']]"
213,train,what flights from any city land at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"[['what', 'answer'], ['flights', '_flight'], ['from', 'NULL'], ['any', 'NULL'], ['city', '_to_2'], ['land', 'airport_code(mke)'], ['at', 'NULL'], ['general', 'NULL'], ['mitchell', 'NULL'], ['international', 'NULL']]"
214,train,what flights land at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"[['what', 'answer'], ['flights', '_flight'], ['NULL', '_to_2'], ['land', 'airport_code(mke)'], ['at', 'NULL'], ['general', 'NULL'], ['mitchell', 'NULL'], ['international', 'NULL']]"
215,train,show me the flights to love field,answer(_flight(_to_2(airport_code(dal)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['to', '_to_2'], ['love', 'airport_code(dal)'], ['field', 'NULL']]"
216,train,show me the flights into love field,answer(_flight(_to_2(airport_code(dal)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['into', '_to_2'], ['love', 'airport_code(dal)'], ['field', 'NULL']]"
217,train,list all flights at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"[['list', 'answer'], ['all', 'NULL'], ['flights', '_flight'], ['at', 'airport_code(mke)'], ['general', 'NULL'], ['mitchell', 'NULL'], ['international', 'NULL']]"
218,train,list all flights arriving at general mitchell international,answer(_flight(_to_2(airport_code(mke)))),"[['list', 'answer'], ['all', 'NULL'], ['flights', '_flight'], ['arriving', '_to_2'], ['at', 'airport_code(mke)'], ['general', 'NULL'], ['mitchell', 'NULL'], ['international', 'NULL']]"
219,train,show me the flights arriving at love field,answer(_flight(_to_2(airport_code(dal)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['arriving', '_to_2'], ['at', 'airport_code(dal)'], ['love', 'NULL'], ['field', 'NULL']]"
220,train,list the total number of flights between all airports by delta,answer(count(_flight(_airline_2(airline_code(dl))))),"[['list', 'answer'], ['the', 'NULL'], ['total', 'count'], ['number', 'NULL'], ['of', 'NULL'], ['flights', '_flight'], ['between', 'airline_code(dl)'], ['all', 'NULL'], ['airports', 'NULL'], ['by', '_airline_2'], ['delta', 'NULL']]"
221,train,list all flights departing from general mitchell,answer(_flight(_from_2(airport_code(mke)))),"[['list', 'answer'], ['all', 'NULL'], ['flights', '_flight'], ['departing', 'airport_code(mke)'], ['from', '_from_2'], ['general', 'NULL'], ['mitchell', 'NULL']]"
222,train,show me the flights out of love field,answer(_flight(_from_2(airport_code(dal)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['out', '_from_2'], ['of', 'airport_code(dal)'], ['love', 'NULL'], ['field', 'NULL']]"
223,train,show me the flights from love field,answer(_flight(_from_2(airport_code(dal)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from_2'], ['love', 'airport_code(dal)'], ['field', 'NULL']]"
224,train,show me the flights leaving from love field,answer(_flight(_from_2(airport_code(dal)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['leaving', 'NULL'], ['from', '_from_2'], ['love', 'airport_code(dal)'], ['field', 'NULL']]"
225,train,show me the flights out of love field,answer(_flight(_from_2(airport_code(dal)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['out', '_from_2'], ['of', 'airport_code(dal)'], ['love', 'NULL'], ['field', 'NULL']]"
226,train,show me the flights from love field,answer(_flight(_from_2(airport_code(dal)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from_2'], ['love', 'airport_code(dal)'], ['field', 'NULL']]"
227,train,show me the flights from love field,answer(_flight(_from_2(airport_code(dal)))),"[['show', 'answer'], ['me', 'NULL'], ['the', 'NULL'], ['flights', '_flight'], ['from', '_from_2'], ['love', 'airport_code(dal)'], ['field', 'NULL']]"
